Time	Magnets_Z	Extension	dx	dy	z0	x0	y0	Piezo_pstn	Magnets_Moving	turns
sec	mm	nm	nm	nm	nm	nm	nm	y/n	 
911.661	-11.480	176.367	-38.254	-41.023	-90.303	11608.981	10054.815	10.459	0.000	-0.000
911.671	-11.480	201.366	-48.317	-46.327	-99.287	11607.004	10058.777	10.459	0.000	-0.000
911.682	-11.480	203.319	-56.813	-26.719	-101.956	11609.139	10054.658	10.459	0.000	-0.000
911.692	-11.480	182.840	-11.100	-51.817	-88.058	11604.641	10055.791	10.459	0.000	-0.000
911.701	-11.480	196.695	-50.174	-43.089	-89.952	11604.541	10056.107	10.459	0.000	-0.000
911.711	-11.480	201.348	-40.633	-48.918	-104.503	11613.417	10053.808	10.459	0.000	-0.000
911.721	-11.480	192.254	-27.514	-60.026	-99.102	11606.433	10056.269	10.459	0.000	-0.000
911.731	-11.480	194.444	-28.979	-63.356	-93.058	11603.063	10059.343	10.459	0.000	-0.000
911.742	-11.480	198.040	-44.699	-46.325	-95.893	11614.116	10055.114	10.459	0.000	-0.000
911.751	-11.480	205.023	-46.388	-48.697	-96.711	11608.172	10053.678	10.459	0.000	-0.000
911.761	-11.480	195.997	-48.540	-57.969	-98.531	11602.042	10058.460	10.459	0.000	-0.000
911.771	-11.480	205.777	-36.740	-52.862	-100.791	11611.240	10056.434	10.459	0.000	-0.000
911.781	-11.480	185.119	-14.466	-61.849	-102.440	11608.654	10054.621	10.459	0.000	-0.000
911.791	-11.480	190.295	-39.556	-56.888	-97.115	11604.585	10057.423	10.459	0.000	-0.000
911.801	-11.480	188.912	-31.834	-43.887	-94.586	11610.557	10051.592	10.459	0.000	-0.000
911.811	-11.480	196.674	-52.934	-46.844	-95.555	11610.127	10058.301	10.459	0.000	-0.000
911.821	-11.480	205.580	-50.510	-52.378	-95.972	11602.528	10055.718	10.459	0.000	-0.000
911.830	-11.480	196.034	-4.652	-53.309	-93.692	11610.645	10051.895	10.459	0.000	-0.000
911.840	-11.480	202.377	-27.790	-41.139	-110.490	11609.998	10055.809	10.459	0.000	-0.000
911.851	-11.480	181.925	-67.700	-54.623	-84.285	11609.508	10059.432	10.459	0.000	-0.000
911.861	-11.480	203.640	-61.711	-40.791	-105.232	11608.893	10054.733	10.459	0.000	-0.000
911.870	-11.480	202.103	-63.750	-55.102	-99.139	11607.103	10055.072	10.459	0.000	-0.000
911.880	-11.480	193.642	-54.540	-45.152	-101.387	11610.862	10054.852	10.459	0.000	-0.000
911.890	-11.480	198.306	-93.970	-42.472	-92.225	11609.772	10056.923	10.459	0.000	-0.000
911.900	-11.480	178.714	-41.253	-56.918	-98.290	11605.428	10057.216	10.459	0.000	-0.000
911.910	-11.480	179.561	-37.569	-61.707	-96.869	11610.471	10053.890	10.459	0.000	-0.000
911.921	-11.480	182.421	-39.233	-46.386	-99.025	11611.096	10054.629	10.459	0.000	-0.000
911.930	-11.480	201.076	-68.008	-43.045	-95.214	11604.676	10057.290	10.459	0.000	-0.000
